Cust Key,Cust Name,Cust Address,Cust City,Cust State,Cust Zip Code,Cust County,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program,AGE_GROUP,CIVIL_STATUS,CUST_ADDRESS,CUST_AGE,CUST_CITY,CUST_COUNTY,CUST_GENDER,CUST_KEY,CUST_NAME,CUST_REGION,CUST_SINCE,CUST_STATE,CUST_TYPE,CUST_ZIP_CODE,BIRTHDAY_MONTH,BIRTHDAY_DAY,DOWNLOADED_APP,LOYALTY_TIER,LOYALTY_PROGRAM,Updated At,Updated By
3864,Kassandra Bolton,432 Collingwood Street,Edinburg,Texas,78539,"Hidalgo County, Texas",Southwest,2018-09-09 00:00:00,Individual,Female,25,18-35,Married,0,18-35,Married,432 Collingwood Street,25.0,Edinburg,"Hidalgo County, Texas",Female,3864.0,Kassandra Bolton,Southwest,2018-09-09,Texas,Individual,78539,12.0,18.0,0.0,platinum_member,1,,
3892,Chester Swan,400 Fawn Avenue,Montgomery,Alabama,36119,"Montgomery County, Alabama",South,2014-12-16 00:00:00,Individual,Male,57,56+,Single,0,56+,Single,400 Fawn Avenue,57.0,Montgomery,"Montgomery County, Alabama",Male,3892.0,Chester Swan,South,2014-12-16,Alabama,Individual,36119,11.0,21.0,0.0,platinum_member,1,,
3896,Lily Tutton,196 Blendon Hill,Gastonia,North Carolina,28052,"Gaston County, North Carolina",South,2006-04-07 00:00:00,Individual,Female,85,56+,Married,0,56+,Married,196 Blendon Hill,85.0,Gastonia,"Gaston County, North Carolina",Female,3896.0,Lily Tutton,South,2006-04-07,North Carolina,Individual,28052,2.0,5.0,0.0,platinum_member,1,,
3908,Hank Robe,17 Bempton Alley,Roswell,Georgia,30075,"Fulton County, Georgia",South,2017-10-13 00:00:00,Individual,Male,60,56+,Single,0,56+,Single,17 Bempton Alley,60.0,Roswell,"Fulton County, Georgia",Male,3908.0,Hank Robe,South,2017-10-13,Georgia,Individual,30075,6.0,26.0,0.0,at_risk,1,,
3952,Camden Calderwood,178 Heritage Drive,Lafayette,Indiana,47901,"Tippecanoe County, Indiana",Midwest,2008-07-13 00:00:00,Individual,Female,33,18-35,Single,0,18-35,Single,178 Heritage Drive,33.0,Lafayette,"Tippecanoe County, Indiana",Female,3952.0,Camden Calderwood,Midwest,2008-07-13,Indiana,Individual,47901,12.0,13.0,1.0,,1,,
3968,Denny Porter,198 Bendmore Walk,Temecula,California,92589,"Riverside County, California",West,2020-11-15 00:00:00,Individual,Male,49,36-55,Married,0,36-55,Married,198 Bendmore Walk,49.0,Temecula,"Riverside County, California",Male,3968.0,Denny Porter,West,2020-11-15,California,Individual,92589,11.0,18.0,0.0,at_risk,1,,
3976,Jacqueline Marshall,526 Archery Lane,Temecula,California,92589,"Riverside County, California",West,2013-03-08 00:00:00,Individual,Female,43,36-55,Married,0,36-55,Married,526 Archery Lane,43.0,Temecula,"Riverside County, California",Female,3976.0,Jacqueline Marshall,West,2013-03-08,California,Individual,92589,2.0,6.0,0.0,at_risk,1,,
4000,Harry Penn,650 Tiptree Boulevard,Lewisville,Texas,75029,"Dallas County, Texas",Southwest,2006-09-21 00:00:00,Individual,Male,58,56+,Single,0,56+,Single,650 Tiptree Boulevard,58.0,Lewisville,"Dallas County, Texas",Male,4000.0,Harry Penn,Southwest,2006-09-21,Texas,Individual,75029,2.0,20.0,0.0,,1,,
4004,Rosalee Gibson,276 Chartham Walk,Phoenix,Arizona,85026,"Maricopa County, Arizona",Southwest,2021-02-23 00:00:00,Individual,Female,42,36-55,Single,0,36-55,Single,276 Chartham Walk,42.0,Phoenix,"Maricopa County, Arizona",Female,4004.0,Rosalee Gibson,Southwest,2021-02-23,Arizona,Individual,85026,11.0,1.0,0.0,,1,,
4012,Rhea Judd,842 Thomas Hill,Lewisville,Texas,75029,"Dallas County, Texas",Southwest,2024-12-25 00:00:00,Individual,Female,21,18-35,Single,0,18-35,Single,842 Thomas Hill,21.0,Lewisville,"Dallas County, Texas",Female,4012.0,Rhea Judd,Southwest,2024-12-25,Texas,Individual,75029,3.0,29.0,0.0,,1,,
4060,Chuck Aldridge,281 Carnegie Street,Beaumont,Texas,77707,"Jefferson County, Texas",Southwest,2018-03-02 00:00:00,Individual,Male,31,18-35,Single,0,18-35,Single,281 Carnegie Street,31.0,Beaumont,"Jefferson County, Texas",Male,4060.0,Chuck Aldridge,Southwest,2018-03-02,Texas,Individual,77707,8.0,7.0,1.0,,1,,
4064,Josh Uddin,208 Meadow Route,Pittsburg,California,94565,"Contra Costa County, California",West,2018-07-18 00:00:00,Individual,Male,55,36-55,Single,0,36-55,Single,208 Meadow Route,55.0,Pittsburg,"Contra Costa County, California",Male,4064.0,Josh Uddin,West,2018-07-18,California,Individual,94565,3.0,26.0,0.0,at_risk,1,,
4144,Martin Chapman,5 Bocking Rue,Baton Rouge,Louisiana,70826,"East Baton Rouge Parish, Louisiana",South,2010-04-21 00:00:00,Individual,Male,25,18-35,Single,0,18-35,Single,5 Bocking Rue,25.0,Baton Rouge,"East Baton Rouge Parish, Louisiana",Male,4144.0,Martin Chapman,South,2010-04-21,Louisiana,Individual,70826,2.0,14.0,1.0,platinum_member,1,,
4172,George Villiger,7 Hamilton Avenue,Shreveport,Louisiana,71102,"Bossier Parish, Louisiana",South,2008-10-27 00:00:00,Individual,Male,48,36-55,Married,0,36-55,Married,7 Hamilton Avenue,48.0,Shreveport,"Bossier Parish, Louisiana",Male,4172.0,George Villiger,South,2008-10-27,Louisiana,Individual,71102,12.0,20.0,0.0,at_risk,1,,
4212,Marina Cavanagh,501 Billing Vale,Sioux Falls,South Dakota,57104,"Lincoln County, South Dakota",Midwest,2021-08-01 00:00:00,Individual,Female,33,18-35,Married,0,18-35,Married,501 Billing Vale,33.0,Sioux Falls,"Lincoln County, South Dakota",Female,4212.0,Marina Cavanagh,Midwest,2021-08-01,South Dakota,Individual,57104,1.0,14.0,0.0,,1,,
4228,Cassidy Anderson,944 Dutton Vale,Dearborn,Michigan,48120,"Wayne County, Michigan",Midwest,2009-08-17 00:00:00,Individual,Female,29,18-35,Married,0,18-35,Married,944 Dutton Vale,29.0,Dearborn,"Wayne County, Michigan",Female,4228.0,Cassidy Anderson,Midwest,2009-08-17,Michigan,Individual,48120,8.0,1.0,1.0,,1,,
4256,Oliver Grey,664 Ampton Vale,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2018-01-08 00:00:00,Individual,Male,87,56+,Married,0,56+,Married,664 Ampton Vale,87.0,Tempe,"Maricopa County, Arizona",Male,4256.0,Oliver Grey,Southwest,2018-01-08,Arizona,Individual,85282,12.0,12.0,0.0,,1,,
4304,David Bell,542 Bacon Vale,Baton Rouge,Louisiana,70826,"East Baton Rouge Parish, Louisiana",South,2020-10-24 00:00:00,Individual,Male,76,56+,Single,0,56+,Single,542 Bacon Vale,76.0,Baton Rouge,"East Baton Rouge Parish, Louisiana",Male,4304.0,David Bell,South,2020-10-24,Louisiana,Individual,70826,12.0,19.0,0.0,platinum_member,1,,
4340,Taylor Reyes,166 Dutton Boulevard,Greeley,Colorado,80631,"Weld County, Colorado",Southwest,2019-01-28 00:00:00,Individual,Female,53,36-55,Single,0,36-55,Single,166 Dutton Boulevard,53.0,Greeley,"Weld County, Colorado",Female,4340.0,Taylor Reyes,Southwest,2019-01-28,Colorado,Individual,80631,9.0,9.0,0.0,platinum_member,1,,
4348,Phillip Woods,908 Chestnut Rise Tunnel,Costa Mesa,California,92628,"Orange County, California",West,2020-01-03 00:00:00,Individual,Male,29,18-35,Single,0,18-35,Single,908 Chestnut Rise Tunnel,29.0,Costa Mesa,"Orange County, California",Male,4348.0,Phillip Woods,West,2020-01-03,California,Individual,92628,12.0,9.0,1.0,platinum_member,1,,
4388,Stella Todd,893 St. Johs Crossroad,Appleton,Wisconsin,54911,"Calumet County, Wisconsin",Midwest,2009-08-08 00:00:00,Individual,Female,44,36-55,Single,0,36-55,Single,893 St. Johs Crossroad,44.0,Appleton,"Calumet County, Wisconsin",Female,4388.0,Stella Todd,Midwest,2009-08-08,Wisconsin,Individual,54911,12.0,18.0,1.0,at_risk,1,,
4412,Oliver Robinson,883 Canning Walk,Glendale,California,91205,"Los Angeles County, California",West,2013-10-26 00:00:00,Individual,Male,43,36-55,Single,0,36-55,Single,883 Canning Walk,43.0,Glendale,"Los Angeles County, California",Male,4412.0,Oliver Robinson,West,2013-10-26,California,Individual,91205,4.0,4.0,0.0,at_risk,1,,
4436,Katelyn Dwyer,843 Aberavon Route,Compton,California,90220,"Los Angeles County, California",West,2018-11-05 00:00:00,Individual,Female,49,36-55,Single,0,36-55,Single,843 Aberavon Route,49.0,Compton,"Los Angeles County, California",Female,4436.0,Katelyn Dwyer,West,2018-11-05,California,Individual,90220,8.0,12.0,0.0,at_risk,1,,
4448,Johnny Middleton,293 Arundel Lane,Oakland,California,94612,"Alameda County, California",West,2022-10-30 00:00:00,Individual,Male,51,36-55,Married,0,36-55,Married,293 Arundel Lane,51.0,Oakland,"Alameda County, California",Male,4448.0,Johnny Middleton,West,2022-10-30,California,Individual,94612,6.0,15.0,0.0,platinum_member,1,,
4472,Gwenyth Stewart,986 Linda Way,West Covina,California,91793,"Los Angeles County, California",West,2009-07-12 00:00:00,Individual,Female,41,36-55,Single,0,36-55,Single,986 Linda Way,41.0,West Covina,"Los Angeles County, California",Female,4472.0,Gwenyth Stewart,West,2009-07-12,California,Individual,91793,9.0,3.0,0.0,at_risk,1,,
4480,Barry Cann,748 Camera Street,Lewisville,Texas,75029,"Dallas County, Texas",Southwest,2013-12-16 00:00:00,Individual,Male,51,36-55,Married,0,36-55,Married,748 Camera Street,51.0,Lewisville,"Dallas County, Texas",Male,4480.0,Barry Cann,Southwest,2013-12-16,Texas,Individual,75029,5.0,28.0,0.0,at_risk,1,,
4484,Sara Hamilton,990 Fieldstone Rue,Baton Rouge,Louisiana,70826,"East Baton Rouge Parish, Louisiana",South,2023-01-06 00:00:00,Individual,Female,36,36-55,Single,0,36-55,Single,990 Fieldstone Rue,36.0,Baton Rouge,"East Baton Rouge Parish, Louisiana",Female,4484.0,Sara Hamilton,South,2023-01-06,Louisiana,Individual,70826,9.0,10.0,0.0,platinum_member,1,,
4528,Leroy Mann,837 Biggerstaff Way,Charlotte,North Carolina,28228,"Mecklenburg County, North Carolina",South,2014-02-15 00:00:00,Individual,Male,44,36-55,Married,0,36-55,Married,837 Biggerstaff Way,44.0,Charlotte,"Mecklenburg County, North Carolina",Male,4528.0,Leroy Mann,South,2014-02-15,North Carolina,Individual,28228,1.0,25.0,0.0,platinum_member,1,,
4548,Miriam Holmes,827 Linda Lane Alley,Houston,Texas,77201,"Harris County, Texas",Southwest,2017-07-09 00:00:00,Individual,Female,28,18-35,Married,0,18-35,Married,827 Linda Lane Alley,28.0,Houston,"Harris County, Texas",Female,4548.0,Miriam Holmes,Southwest,2017-07-09,Texas,Individual,77201,10.0,16.0,1.0,platinum_member,1,,
4560,Jack Bullock,251 Collent Avenue,Troy,Michigan,48007,"Newaygo County, Michigan",Midwest,2012-01-18 00:00:00,Individual,Male,52,36-55,Married,0,36-55,Married,251 Collent Avenue,52.0,Troy,"Newaygo County, Michigan",Male,4560.0,Jack Bullock,Midwest,2012-01-18,Michigan,Individual,48007,10.0,4.0,1.0,,1,,
4576,Johnny Cooper,246 Bekesbourne Pass,Garland,Texas,75040,"Collin County, Texas",Southwest,2011-07-13 00:00:00,Individual,Male,43,36-55,Single,0,36-55,Single,246 Bekesbourne Pass,43.0,Garland,"Collin County, Texas",Male,4576.0,Johnny Cooper,Southwest,2011-07-13,Texas,Individual,75040,1.0,11.0,1.0,platinum_member,1,,
4596,Ethan Widdows,296 Birkbeck Drive,Peoria,Illinois,61601,"Peoria County, Illinois",Midwest,2011-10-29 00:00:00,Individual,Male,48,36-55,Married,0,36-55,Married,296 Birkbeck Drive,48.0,Peoria,"Peoria County, Illinois",Male,4596.0,Ethan Widdows,Midwest,2011-10-29,Illinois,Individual,61601,7.0,7.0,0.0,,1,,
4640,Juliette Mcguire,347 Tisbury Boulevard,Huntington Beach,California,92647,"Orange County, California",West,2025-08-04 00:00:00,Individual,Female,44,36-55,Single,0,36-55,Single,347 Tisbury Boulevard,44.0,Huntington Beach,"Orange County, California",Female,4640.0,Juliette Mcguire,West,2025-08-04,California,Individual,92647,12.0,16.0,0.0,at_risk,1,,
4656,Nathan Taylor,194 Clerkenwell Pass,Asheville,North Carolina,28801,"Buncombe County, North Carolina",South,2015-01-03 00:00:00,Individual,Male,34,18-35,Married,0,18-35,Married,194 Clerkenwell Pass,34.0,Asheville,"Buncombe County, North Carolina",Male,4656.0,Nathan Taylor,South,2015-01-03,North Carolina,Individual,28801,8.0,8.0,1.0,platinum_member,1,,
4660,Marvin Watt,17 Arbutus Pass,Lubbock,Texas,79402,"Lubbock County, Texas",Southwest,2019-05-04 00:00:00,Individual,Male,64,56+,Married,0,56+,Married,17 Arbutus Pass,64.0,Lubbock,"Lubbock County, Texas",Male,4660.0,Marvin Watt,Southwest,2019-05-04,Texas,Individual,79402,3.0,26.0,0.0,platinum_member,1,,
4696,Alan Raven,492 Angel Boulevard,Baton Rouge,Louisiana,70826,"East Baton Rouge Parish, Louisiana",South,2020-11-14 00:00:00,Individual,Male,26,18-35,Married,0,18-35,Married,492 Angel Boulevard,26.0,Baton Rouge,"East Baton Rouge Parish, Louisiana",Male,4696.0,Alan Raven,South,2020-11-14,Louisiana,Individual,70826,3.0,18.0,1.0,platinum_member,1,,
4712,Evelynn Phillips,153 Bempton Hill,Kirkland,Washington,98033,"King County, Washington",West,2010-12-25 00:00:00,Individual,Female,31,18-35,Single,0,18-35,Single,153 Bempton Hill,31.0,Kirkland,"King County, Washington",Female,4712.0,Evelynn Phillips,West,2010-12-25,Washington,Individual,98033,6.0,3.0,1.0,,1,,
4720,Abbey Rose,152 Addison Street,Jonesboro,Arkansas,72401,"Craighead County, Arkansas",South,2021-12-09 00:00:00,Individual,Female,34,18-35,Married,0,18-35,Married,152 Addison Street,34.0,Jonesboro,"Craighead County, Arkansas",Female,4720.0,Abbey Rose,South,2021-12-09,Arkansas,Individual,72401,4.0,6.0,0.0,platinum_member,1,,
4732,Sofie Jones,494 Chatfield Tunnel,Sioux Falls,South Dakota,57104,"Lincoln County, South Dakota",Midwest,2008-01-21 00:00:00,Individual,Female,32,18-35,Married,0,18-35,Married,494 Chatfield Tunnel,32.0,Sioux Falls,"Lincoln County, South Dakota",Female,4732.0,Sofie Jones,Midwest,2008-01-21,South Dakota,Individual,57104,4.0,27.0,1.0,at_risk,1,,
4744,Marissa Sheldon,258 Cliff Hill,San Angelo,Texas,76901,"Tom Green County, Texas",Southwest,2025-05-05 00:00:00,Individual,Female,40,36-55,Married,0,36-55,Married,258 Cliff Hill,40.0,San Angelo,"Tom Green County, Texas",Female,4744.0,Marissa Sheldon,Southwest,2025-05-05,Texas,Individual,76901,3.0,16.0,1.0,platinum_member,1,,
4748,Barry Malone,252 Walnut Tunnel,Bolingbrook,Illinois,60440,"DuPage County, Illinois",Midwest,2014-08-31 00:00:00,Individual,Male,30,18-35,Single,0,18-35,Single,252 Walnut Tunnel,30.0,Bolingbrook,"DuPage County, Illinois",Male,4748.0,Barry Malone,Midwest,2014-08-31,Illinois,Individual,60440,8.0,16.0,1.0,at_risk,1,,
4772,Gabriel Dann,127 Dunsley Walk,Louisville,Kentucky,40231,"Jefferson County, Kentucky",South,2018-12-26 00:00:00,Individual,Male,48,36-55,Married,0,36-55,Married,127 Dunsley Walk,48.0,Louisville,"Jefferson County, Kentucky",Male,4772.0,Gabriel Dann,South,2018-12-26,Kentucky,Individual,40231,6.0,26.0,0.0,at_risk,1,,
4796,Mike Shea,412 Calshot Rue,Lubbock,Texas,79402,"Lubbock County, Texas",Southwest,2008-12-23 00:00:00,Individual,Male,45,36-55,Married,0,36-55,Married,412 Calshot Rue,45.0,Lubbock,"Lubbock County, Texas",Male,4796.0,Mike Shea,Southwest,2008-12-23,Texas,Individual,79402,12.0,1.0,1.0,at_risk,1,,
4820,Maxwell Smith,107 Rivervalley Walk,Lakeland,Florida,33801,"Polk County, Florida",South,2025-08-12 00:00:00,Individual,Male,57,56+,Married,0,56+,Married,107 Rivervalley Walk,57.0,Lakeland,"Polk County, Florida",Male,4820.0,Maxwell Smith,South,2025-08-12,Florida,Individual,33801,2.0,17.0,0.0,at_risk,1,,
4852,Harry Robertson,467 Bond Tunnel,Costa Mesa,California,92628,"Orange County, California",West,2013-11-24 00:00:00,Individual,Male,26,18-35,Married,0,18-35,Married,467 Bond Tunnel,26.0,Costa Mesa,"Orange County, California",Male,4852.0,Harry Robertson,West,2013-11-24,California,Individual,92628,12.0,26.0,1.0,,1,,
4868,Eileen Bennett,472 Cavell Pass,Arlington Heights,Illinois,60004,"Cook County, Illinois",Midwest,2022-11-21 00:00:00,Individual,Female,29,18-35,Single,0,18-35,Single,472 Cavell Pass,29.0,Arlington Heights,"Cook County, Illinois",Female,4868.0,Eileen Bennett,Midwest,2022-11-21,Illinois,Individual,60004,12.0,14.0,0.0,at_risk,1,,
4912,Julius Baxter,906 Cephas Boulevard,Birmingham,Alabama,35203,"Jefferson County, Alabama",South,2018-05-19 00:00:00,Individual,Male,47,36-55,Married,0,36-55,Married,906 Cephas Boulevard,47.0,Birmingham,"Jefferson County, Alabama",Male,4912.0,Julius Baxter,South,2018-05-19,Alabama,Individual,35203,2.0,24.0,0.0,platinum_member,1,,
4812,Clint Driscoll,751 Lake Avenue,Greenville,North Carolina,27833,"Pitt County, North Carolina",South,2013-05-28 00:00:00,Individual,Male,48,36-55,Married,0,36-55,Married,751 Lake Avenue,48.0,Greenville,"Pitt County, North Carolina",Male,4812.0,Clint Driscoll,South,2013-05-28,North Carolina,Individual,27833,,,,,0,,
4872,Oliver Kirby,919 Elf Hill,Houston,Texas,77201,"Harris County, Texas",Southwest,2019-10-09 00:00:00,Individual,Male,40,36-55,Married,0,36-55,Married,919 Elf Hill,40.0,Houston,"Harris County, Texas",Male,4872.0,Oliver Kirby,Southwest,2019-10-09,Texas,Individual,77201,,,,,0,,
4940,Marvin Jones,633 Linden Route,Greeley,Colorado,80631,"Weld County, Colorado",Southwest,2017-03-30 00:00:00,Individual,Male,32,18-35,Single,0,18-35,Single,633 Linden Route,32.0,Greeley,"Weld County, Colorado",Male,4940.0,Marvin Jones,Southwest,2017-03-30,Colorado,Individual,80631,11.0,19.0,1.0,platinum_member,1,,
4704,Judith Vincent,513 Coleman Road,Lexington-Fayette,Kentucky,40511,"Fayette County, Kentucky",South,2019-05-14 00:00:00,Company,Female,45,36-55,Married,0,36-55,Married,513 Coleman Road,45.0,Lexington-Fayette,"Fayette County, Kentucky",Female,4704.0,Judith Vincent,South,2019-05-14,Kentucky,Company,40511,12.0,20.0,0.0,platinum_member,1,,
4864,Lily Woods,967 Under Rue,Cudahy,Wisconsin,53110,"Milwaukee County, Wisconsin",Midwest,2010-09-30 00:00:00,Company,Female,45,36-55,Single,0,36-55,Single,967 Under Rue,45.0,Cudahy,"Milwaukee County, Wisconsin",Female,4864.0,Lily Woods,Midwest,2010-09-30,Wisconsin,Company,53110,7.0,8.0,0.0,,1,,
4520,Sabina Redfern,341 Apostle Alley,Decatur,Illinois,62521,"Macon County, Illinois",Midwest,2011-11-23 00:00:00,Individual,Female,59,56+,Single,0,56+,Single,341 Apostle Alley,59.0,Decatur,"Macon County, Illinois",Female,4520.0,Sabina Redfern,Midwest,2011-11-23,Illinois,Individual,62521,10.0,5.0,0.0,at_risk,1,,
4248,Faith Payne,182 Longman Road,Milwaukee,Wisconsin,53203,"Milwaukee County, Wisconsin",Midwest,2010-06-23 00:00:00,Individual,Female,27,18-35,Married,0,18-35,Married,182 Longman Road,27.0,Milwaukee,"Milwaukee County, Wisconsin",Female,4248.0,Faith Payne,Midwest,2010-06-23,Wisconsin,Individual,53203,,,,,0,,
4320,Miley Mccall,454 Cleaver Route,Beaumont,Texas,77707,"Jefferson County, Texas",Southwest,2017-09-04 00:00:00,Individual,Female,26,18-35,Married,0,18-35,Married,454 Cleaver Route,26.0,Beaumont,"Jefferson County, Texas",Female,4320.0,Miley Mccall,Southwest,2017-09-04,Texas,Individual,77707,,,,,0,,
4680,Helen Ellwood,90 Bedford Avenue,Lawrence,Kansas,66044,"Douglas County, Kansas",Midwest,2018-09-06 00:00:00,Individual,Female,30,18-35,Married,0,18-35,Married,90 Bedford Avenue,30.0,Lawrence,"Douglas County, Kansas",Female,4680.0,Helen Ellwood,Midwest,2018-09-06,Kansas,Individual,66044,,,,,0,,
3884,Jenna Oldfield,629 Blackpool Boulevard,Kirkland,Washington,98033,"King County, Washington",West,2008-04-20 00:00:00,Individual,Female,46,36-55,Single,0,36-55,Widowed,629 Blackpool Boulevard,46.0,Kirkland,"King County, Washington",Female,3884.0,Jenna Oldfield,West,2008-04-20,Washington,Individual,98033,1.0,22.0,0.0,,1,,
3928,Penelope Raven,669 Spruce Crossroad,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2017-12-03 00:00:00,Individual,Female,70,56+,Single,0,56+,Widowed,669 Spruce Crossroad,70.0,Tempe,"Maricopa County, Arizona",Female,3928.0,Penelope Raven,Southwest,2017-12-03,Arizona,Individual,85282,10.0,13.0,1.0,,1,,
4016,Tyson Weatcroft,736 Apollo Alley,Bellflower,California,90706,"Los Angeles County, California",West,2021-06-08 00:00:00,Individual,Male,46,36-55,Single,0,36-55,Widowed,736 Apollo Alley,46.0,Bellflower,"Los Angeles County, California",Male,4016.0,Tyson Weatcroft,West,2021-06-08,California,Individual,90706,7.0,28.0,0.0,,1,,
4048,Lily Groves,358 Church Vale,Baton Rouge,Louisiana,70826,"East Baton Rouge Parish, Louisiana",South,2007-07-12 00:00:00,Individual,Female,71,56+,Single,0,56+,Widowed,358 Church Vale,71.0,Baton Rouge,"East Baton Rouge Parish, Louisiana",Female,4048.0,Lily Groves,South,2007-07-12,Louisiana,Individual,70826,7.0,2.0,0.0,at_risk,1,,
4072,Javier Murphy,183 Anns Rue,Mesquite,Texas,75149,"Dallas County, Texas",Southwest,2019-03-12 00:00:00,Individual,Male,35,18-35,Single,0,18-35,Widowed,183 Anns Rue,35.0,Mesquite,"Dallas County, Texas",Male,4072.0,Javier Murphy,Southwest,2019-03-12,Texas,Individual,75149,2.0,8.0,0.0,platinum_member,1,,
4100,Denny Douglas,690 Baynes Lane,Pasadena,California,91103,"Los Angeles County, California",West,2014-12-28 00:00:00,Individual,Male,46,36-55,Single,0,36-55,Widowed,690 Baynes Lane,46.0,Pasadena,"Los Angeles County, California",Male,4100.0,Denny Douglas,West,2014-12-28,California,Individual,91103,6.0,7.0,0.0,at_risk,1,,
4160,Elijah Lakey,207 Queen Caroline Grove,Bend,Oregon,97701,"Deschutes County, Oregon",West,2016-05-11 00:00:00,Individual,Male,41,36-55,Single,0,36-55,Widowed,207 Queen Caroline Grove,41.0,Bend,"Deschutes County, Oregon",Male,4160.0,Elijah Lakey,West,2016-05-11,Oregon,Individual,97701,9.0,4.0,1.0,platinum_member,1,,
