Employee Key,Employee Name,Employee Type,Store Key,Store Area,Store Region,Reports To Key,Hire Date,Employment Status,Termination Date,Tenure Years,Compensation Type,Commission Rate,Annual Salary
1629,Joseph Adams,AVP,,Midwest-4,Midwest,1619,2015-05-01 00:00:00,Active,,10.46,Salary,,110000
1630,David Turner,AVP,,South-1,South,1620,2016-02-14 00:00:00,Active,,9.67,Salary,,110000
1631,Jennifer Morgan,AVP,,South-2,South,1620,2020-01-23 00:00:00,Active,,5.73,Salary,,110000
1632,Emma Ramirez,AVP,,South-3,South,1620,2017-02-18 00:00:00,Active,,8.66,Salary,,110000
1633,Emma Morris,AVP,,Southwest-1,Southwest,1621,2016-04-14 00:00:00,Active,,9.51,Salary,,110000
1634,David Phillips,AVP,,Southwest-2,Southwest,1621,2019-09-10 00:00:00,Active,,6.1,Salary,,110000
1635,Mary Rivera,AVP,,Southwest-3,Southwest,1621,2013-09-15 00:00:00,Active,,12.09,Salary,,110000
1636,Timothy Young,AVP,,West-1,West,1622,2020-08-23 00:00:00,Active,,5.15,Salary,,110000
1637,William Lopez,AVP,,West-2,West,1622,2014-07-12 00:00:00,Active,,11.26,Salary,,110000
1638,Timothy Martin,AVP,,West-3,West,1622,2011-10-17 00:00:00,Active,,14.0,Salary,,110000
1639,Shirley Gonzalez,AVP,,West-4,West,1622,2024-08-03 00:00:00,Active,,1.2,Salary,,92000
1640,Pamela Hill,AVP,,West-5,West,1622,2024-08-18 00:00:00,Active,,1.16,Salary,,92000
1641,Stephanie Campbell,Store Manager,84.0,East-1,East,1623,2022-09-11 00:00:00,Active,,3.1,Salary,,60000
1642,Karen Garcia,Store Manager,122.0,Southwest-1,Southwest,1633,2021-06-24 00:00:00,Active,,4.31,Salary,,60000
1643,Laura Baker,Store Manager,725.0,West-4,West,1639,2023-11-04 00:00:00,Active,,1.95,Salary,,56000
1644,Rebecca Harris,Store Manager,6.0,West-1,West,1636,2017-07-27 00:00:00,Active,,8.22,Salary,,65000
1645,Kimberly Mitchell,Store Manager,192.0,South-1,South,1630,2024-03-22 00:00:00,Active,,1.57,Salary,,56000
1646,Karen Jones,Store Manager,178.0,West-1,West,1636,2022-12-17 00:00:00,Active,,2.83,Salary,,56000
1647,Donald Moore,Store Manager,498.0,Southwest-2,Southwest,1634,2021-08-23 00:00:00,Active,,4.15,Salary,,60000
1648,Ronald Sanchez,Store Manager,589.0,Southwest-2,Southwest,1634,2024-12-12 00:00:00,Active,,0.84,Salary,,52000
1649,Joseph Parker,Store Manager,36.0,South-1,South,1630,2024-11-03 00:00:00,Active,,0.95,Salary,,52000
1650,Stephanie Parker,Store Manager,318.0,Midwest-2,Midwest,1627,2023-07-12 00:00:00,Active,,2.26,Salary,,56000
1651,Sarah Morales,Store Manager,269.0,Southwest-1,Southwest,1633,2021-11-18 00:00:00,Active,,3.91,Salary,,60000
1652,Amanda Williams,Store Manager,375.0,West-2,West,1637,2017-11-08 00:00:00,Active,,7.94,Salary,,65000
1653,Linda Hill,Store Manager,758.0,East-3,East,1625,2023-07-05 00:00:00,Active,,2.28,Salary,,56000
1654,Jonathan Carter,Store Manager,831.0,East-3,East,1625,2025-06-20 00:00:00,Active,,0.32,Salary,,52000
1655,Amy Diaz,Store Manager,508.0,East-2,East,1624,2022-12-16 00:00:00,Active,,2.83,Salary,,56000
1656,Laura Flores,Store Manager,118.0,Midwest-1,Midwest,1626,2017-02-09 00:00:00,Active,,8.68,Salary,,65000
1657,Sharon Miller,Store Manager,184.0,Midwest-1,Midwest,1626,2018-05-22 00:00:00,Active,,7.4,Salary,,65000
1658,Mark Robinson,Store Manager,544.0,West-3,West,1638,2019-05-28 00:00:00,Active,,6.39,Salary,,65000
1659,Kathleen Smith,Store Manager,942.0,South-3,South,1632,2023-03-28 00:00:00,Active,,2.55,Salary,,56000
1660,Richard Wright,Store Manager,870.0,Midwest-4,Midwest,1629,2016-12-17 00:00:00,Active,,8.83,Salary,,65000
1661,Rebecca Morris,Store Manager,250.0,South-1,South,1630,2021-05-11 00:00:00,Active,,4.43,Salary,,60000
1662,Larry Howard,Store Manager,852.0,Midwest-4,Midwest,1629,2022-07-04 00:00:00,Active,,3.29,Salary,,60000
1663,Patricia Jones,Store Manager,270.0,Midwest-2,Midwest,1627,2025-08-19 00:00:00,Active,,0.16,Salary,,52000
1664,William Roberts,Store Manager,902.0,Midwest-4,Midwest,1629,2023-06-26 00:00:00,Active,,2.31,Salary,,56000
1665,Betty Williams,Store Manager,649.0,South-2,South,1631,2021-07-15 00:00:00,Active,,4.26,Salary,,60000
1666,Susan Nguyen,Store Manager,303.0,South-1,South,1630,2024-05-26 00:00:00,Active,,1.39,Salary,,56000
1667,John Roberts,Store Manager,953.0,West-5,West,1640,2014-09-07 00:00:00,Active,,11.11,Salary,,65000
1668,Jennifer Ortiz,Store Manager,625.0,Southwest-2,Southwest,1634,2024-03-13 00:00:00,Active,,1.59,Salary,,56000
1669,Michelle Thompson,Store Manager,267.0,West-1,West,1636,2021-09-07 00:00:00,Active,,4.11,Salary,,60000
1670,Scott Hill,Store Manager,768.0,South-2,South,1631,2025-09-19 00:00:00,Active,,0.07,Salary,,52000
1671,Pamela Bailey,Store Manager,383.0,West-2,West,1637,2025-05-09 00:00:00,Active,,0.44,Salary,,52000
1672,Donald Howard,Store Manager,491.0,Southwest-2,Southwest,1634,2025-07-22 00:00:00,Active,,0.24,Salary,,52000
1673,Sandra Morales,Store Manager,858.0,Southwest-3,Southwest,1635,2017-04-26 00:00:00,Active,,8.47,Salary,,65000
1674,Kimberly Cruz,Store Manager,795.0,South-2,South,1631,2021-05-25 00:00:00,Active,,4.39,Salary,,60000
1675,Jason Young,Store Manager,417.0,West-2,West,1637,2023-03-01 00:00:00,Active,,2.63,Salary,,56000
1676,Kevin Ward,Store Manager,425.0,East-2,East,1624,2024-05-09 00:00:00,Active,,1.44,Salary,,56000
1677,Donna Cook,Store Manager,450.0,West-3,West,1638,2023-05-22 00:00:00,Active,,2.4,Salary,,56000
1678,Margaret Moore,Store Manager,96.0,East-1,East,1623,2017-03-29 00:00:00,Active,,8.55,Salary,,65000
1679,Kathleen Sanchez,Store Manager,404.0,Southwest-2,Southwest,1634,2017-02-19 00:00:00,Active,,8.65,Salary,,65000
1680,Pamela Hall,Store Manager,285.0,West-2,West,1637,2013-10-08 00:00:00,Active,,12.02,Salary,,65000
1681,Charles Walker,Store Manager,882.0,West-5,West,1640,2015-08-21 00:00:00,Active,,10.16,Salary,,65000
1682,James Rodriguez,Store Manager,394.0,Midwest-2,Midwest,1627,2020-08-05 00:00:00,Active,,5.2,Salary,,65000
1683,Thomas Flores,Store Manager,149.0,Midwest-1,Midwest,1626,2020-01-19 00:00:00,Active,,5.74,Salary,,65000
1684,John Hill,Store Manager,33.0,East-1,East,1623,2016-04-25 00:00:00,Active,,9.48,Salary,,65000
1685,Michael Campbell,Store Manager,888.0,East-3,East,1625,2019-01-03 00:00:00,Active,,6.78,Salary,,65000
1686,Margaret Rodriguez,Store Manager,719.0,West-4,West,1639,2014-03-31 00:00:00,Active,,11.55,Salary,,65000
1687,Matthew Campbell,Store Manager,799.0,South-2,South,1631,2021-09-06 00:00:00,Active,,4.11,Salary,,60000
1688,John Martinez,Store Manager,818.0,West-4,West,1639,2022-02-05 00:00:00,Active,,3.69,Salary,,60000
1689,Mark Gutierrez,Store Manager,170.0,West-1,West,1636,2015-12-21 00:00:00,Active,,9.82,Salary,,65000
1690,Nicole Anderson,Store Manager,630.0,East-2,East,1624,2022-03-10 00:00:00,Active,,3.6,Salary,,60000
1691,Scott Anderson,Store Manager,8.0,Southwest-1,Southwest,1633,2019-01-26 00:00:00,Active,,6.72,Salary,,65000
1692,Timothy Mitchell,Store Manager,341.0,West-2,West,1637,2017-12-10 00:00:00,Active,,7.85,Salary,,65000
1693,Richard Richardson,Store Manager,332.0,Southwest-1,Southwest,1633,2020-11-26 00:00:00,Active,,4.89,Salary,,60000
1694,Ashley Clark,Store Manager,525.0,South-1,South,1630,2021-10-09 00:00:00,Active,,4.02,Salary,,60000
1695,Mark Howard,Store Manager,909.0,West-5,West,1640,2023-02-28 00:00:00,Active,,2.63,Salary,,56000
1696,Joseph Kim,Store Manager,784.0,Southwest-3,Southwest,1635,2021-01-24 00:00:00,Active,,4.73,Salary,,60000
1697,Donna Miller,Store Manager,27.0,West-1,West,1636,2018-07-03 00:00:00,Active,,7.29,Salary,,65000
1698,Dorothy Jones,Store Manager,847.0,South-3,South,1632,2022-02-25 00:00:00,Active,,3.64,Salary,,60000
1699,Jason Garcia,Store Manager,400.0,Southwest-2,Southwest,1634,2016-11-01 00:00:00,Active,,8.96,Salary,,65000
1700,David Collins,Store Manager,34.0,West-1,West,1636,2023-09-25 00:00:00,Active,,2.06,Salary,,56000
1701,Robert Robinson,Store Manager,617.0,South-2,South,1631,2013-02-16 00:00:00,Active,,12.66,Salary,,65000
1702,Elizabeth Sanchez,Store Manager,845.0,Midwest-4,Midwest,1629,2022-10-03 00:00:00,Active,,3.04,Salary,,60000
1703,Nicole Taylor,Store Manager,641.0,Midwest-3,Midwest,1628,2021-03-07 00:00:00,Active,,4.61,Salary,,60000
1704,Linda Campbell,Store Manager,763.0,Midwest-3,Midwest,1628,2024-07-17 00:00:00,Active,,1.25,Salary,,56000
1705,Jason Davis,Store Manager,500.0,Southwest-2,Southwest,1634,2014-07-14 00:00:00,Active,,11.26,Salary,,65000
1706,Jacob Baker,Store Manager,966.0,West-5,West,1640,2022-04-28 00:00:00,Active,,3.47,Salary,,60000
1707,Patricia Jackson,Store Manager,241.0,South-1,South,1630,2012-06-30 00:00:00,Active,,13.3,Salary,,65000
1708,Eric Richardson,Store Manager,177.0,Southwest-1,Southwest,1633,2021-08-19 00:00:00,Active,,4.16,Salary,,60000
1709,Betty Ortiz,Store Manager,305.0,West-2,West,1637,2020-05-21 00:00:00,Active,,5.4,Salary,,65000
1710,John Flores,Store Manager,537.0,East-2,East,1624,2020-07-22 00:00:00,Active,,5.24,Salary,,65000
1711,Susan Gonzalez,Store Manager,657.0,West-4,West,1639,2025-07-10 00:00:00,Active,,0.27,Salary,,52000
1712,Michael Cruz,Store Manager,584.0,Midwest-3,Midwest,1628,2020-05-13 00:00:00,Active,,5.43,Salary,,65000
1713,Christopher Edwards,Store Manager,302.0,West-2,West,1637,2017-06-30 00:00:00,Active,,8.3,Salary,,65000
1714,William Torres,Store Manager,115.0,Midwest-1,Midwest,1626,2022-04-23 00:00:00,Active,,3.48,Salary,,60000
1715,Brian Moore,Store Manager,443.0,West-3,West,1638,2018-12-19 00:00:00,Active,,6.83,Salary,,65000
1716,Mary Torres,Store Manager,734.0,Midwest-3,Midwest,1628,2017-01-16 00:00:00,Active,,8.75,Salary,,65000
1717,Thomas Lopez,Store Manager,895.0,Midwest-4,Midwest,1629,2025-01-18 00:00:00,Active,,0.74,Salary,,52000
1718,Lisa Turner,Store Manager,201.0,South-1,South,1630,2016-03-22 00:00:00,Active,,9.57,Salary,,65000
1719,Barbara Morris,Store Manager,741.0,Southwest-3,Southwest,1635,2023-03-09 00:00:00,Active,,2.61,Salary,,56000
1720,Emma Brown,Store Manager,664.0,Midwest-3,Midwest,1628,2025-03-01 00:00:00,Active,,0.63,Salary,,52000
1721,Brandon Diaz,Store Manager,326.0,East-2,East,1624,2019-03-28 00:00:00,Active,,6.55,Salary,,65000
1722,Andrew Davis,Store Manager,561.0,South-2,South,1631,2015-07-20 00:00:00,Active,,10.24,Salary,,65000
1723,Anthony Peterson,Store Manager,889.0,Midwest-4,Midwest,1629,2013-09-14 00:00:00,Active,,12.09,Salary,,65000
1724,Donald Turner,Store Manager,83.0,West-1,West,1636,2025-04-09 00:00:00,Active,,0.52,Salary,,52000
1725,Emily Cruz,Store Manager,182.0,Midwest-1,Midwest,1626,2018-11-16 00:00:00,Active,,6.92,Salary,,65000
1726,George Thompson,Store Manager,972.0,Southwest-3,Southwest,1635,2018-02-20 00:00:00,Active,,7.65,Salary,,65000
1727,William Kim,Store Manager,12.0,East-1,East,1623,2025-06-03 00:00:00,Active,,0.37,Salary,,52000
1728,Patricia Wilson,Store Manager,973.0,Southwest-3,Southwest,1635,2019-02-18 00:00:00,Active,,6.66,Salary,,65000
1729,Jennifer Anderson,Store Manager,932.0,East-3,East,1625,2024-01-02 00:00:00,Active,,1.79,Salary,,56000
1730,Brandon Ortiz,Store Manager,687.0,East-3,East,1625,2021-02-03 00:00:00,Active,,4.7,Salary,,60000
1731,Nicole Garcia,Store Manager,613.0,South-2,South,1631,2020-06-06 00:00:00,Active,,5.36,Salary,,65000
1732,James Smith,Store Manager,359.0,West-2,West,1637,2021-12-22 00:00:00,Active,,3.82,Salary,,60000
1733,Sharon Richardson,Store Manager,527.0,Midwest-3,Midwest,1628,2016-10-02 00:00:00,Active,,9.04,Salary,,65000
1734,Kathleen Richardson,Store Manager,670.0,East-2,East,1624,2022-12-22 00:00:00,Active,,2.82,Salary,,56000
1735,Barbara Smith,Store Manager,874.0,South-3,South,1632,2017-06-12 00:00:00,Active,,8.35,Salary,,65000
1736,Jason Baker,Store Manager,912.0,Southwest-3,Southwest,1635,2016-01-31 00:00:00,Active,,9.71,Salary,,65000
1737,Elizabeth Rodriguez,Store Manager,200.0,Midwest-2,Midwest,1627,2019-10-31 00:00:00,Active,,5.96,Salary,,65000
1738,Kimberly Brown,Store Manager,567.0,South-2,South,1631,2016-09-07 00:00:00,Active,,9.11,Salary,,65000
1739,Brenda Johnson,Store Manager,108.0,East-1,East,1623,2024-04-29 00:00:00,Active,,1.47,Salary,,56000
1740,Kenneth Adams,Store Manager,801.0,Midwest-4,Midwest,1629,2021-12-17 00:00:00,Active,,3.83,Salary,,60000
1741,Jeffrey Harris,Store Manager,247.0,South-1,South,1630,2021-08-24 00:00:00,Active,,4.15,Salary,,60000
1742,Nicole Campbell,Store Manager,367.0,Midwest-2,Midwest,1627,2022-05-03 00:00:00,Active,,3.46,Salary,,60000
1743,Melissa Martinez,Store Manager,897.0,Midwest-4,Midwest,1629,2023-11-20 00:00:00,Active,,1.91,Salary,,56000
1744,Stephanie Hernandez,Store Manager,981.0,East-3,East,1625,2013-10-21 00:00:00,Active,,11.99,Salary,,65000
1745,Thomas Murphy,Store Manager,885.0,Southwest-3,Southwest,1635,2023-04-22 00:00:00,Active,,2.49,Salary,,56000
1746,Ryan Kelly,Store Manager,557.0,South-1,South,1630,2022-07-12 00:00:00,Active,,3.26,Salary,,60000
1747,Nicholas Morales,Store Manager,24.0,East-1,East,1623,2018-12-14 00:00:00,Active,,6.84,Salary,,65000
1748,Melissa Phillips,Store Manager,576.0,Midwest-3,Midwest,1628,2023-10-13 00:00:00,Active,,2.01,Salary,,56000
1749,Daniel Baker,Store Manager,925.0,South-3,South,1632,2015-10-28 00:00:00,Active,,9.97,Salary,,65000
1750,Christopher Torres,Store Manager,575.0,West-3,West,1638,2012-06-11 00:00:00,Active,,13.35,Salary,,65000
1751,Jonathan Cruz,Store Manager,866.0,West-5,West,1640,2025-05-12 00:00:00,Active,,0.43,Salary,,52000
1752,Rebecca Green,Store Manager,321.0,West-2,West,1637,2016-07-16 00:00:00,Active,,9.25,Salary,,65000
1753,Stephanie Williams,Store Manager,647.0,West-4,West,1639,2022-01-08 00:00:00,Active,,3.77,Salary,,60000
1754,Thomas Jackson,Store Manager,974.0,South-3,South,1632,2012-09-13 00:00:00,Active,,13.09,Salary,,65000
1755,Kimberly Williams,Store Manager,992.0,West-5,West,1640,2016-07-17 00:00:00,Active,,9.25,Salary,,65000
1756,Deborah Brown,Store Manager,809.0,West-4,West,1639,2020-12-02 00:00:00,Active,,4.87,Salary,,60000
1757,Amy Cruz,Store Manager,39.0,Southwest-1,Southwest,1633,2020-09-27 00:00:00,Active,,5.05,Salary,,65000
1758,Anna Lewis,Store Manager,571.0,West-3,West,1638,2021-07-18 00:00:00,Active,,4.25,Salary,,60000
1759,Amy Adams,Store Manager,502.0,West-3,West,1638,2023-09-14 00:00:00,Active,,2.09,Salary,,56000
1760,Sarah Miller,Store Manager,204.0,East-1,East,1623,2020-06-07 00:00:00,Active,,5.36,Salary,,65000
1761,Ashley Baker,Store Manager,821.0,West-5,West,1640,2023-07-06 00:00:00,Active,,2.28,Salary,,56000
1762,Larry Lopez,Store Manager,324.0,West-2,West,1637,2023-03-05 00:00:00,Active,,2.62,Salary,,56000
1763,Timothy Morris,Store Manager,674.0,West-4,West,1639,2020-01-23 00:00:00,Active,,5.73,Salary,,65000
1764,Angela Thompson,Store Manager,591.0,South-2,South,1631,2014-09-11 00:00:00,Active,,11.1,Salary,,65000
1765,James Bailey,Store Manager,281.0,Midwest-2,Midwest,1627,2025-10-12 00:00:00,Active,,0.01,Salary,,52000
1766,Stephanie Johnson,Store Manager,790.0,Midwest-4,Midwest,1629,2020-04-10 00:00:00,Active,,5.52,Salary,,65000
1767,Ryan Miller,Store Manager,815.0,South-3,South,1632,2020-12-23 00:00:00,Active,,4.81,Salary,,60000
1768,Sandra Ramirez,Store Manager,254.0,West-1,West,1636,2020-07-05 00:00:00,Active,,5.28,Salary,,65000
1769,Jeffrey Evans,Store Manager,911.0,Southwest-3,Southwest,1635,2025-03-24 00:00:00,Active,,0.56,Salary,,52000
1770,Stephen Green,Store Manager,806.0,Midwest-4,Midwest,1629,2017-01-23 00:00:00,Active,,8.73,Salary,,65000
1771,Kevin Ramos,Store Manager,56.0,Midwest-1,Midwest,1626,2025-05-11 00:00:00,Active,,0.43,Salary,,52000
1772,Laura Jackson,Store Manager,979.0,South-3,South,1632,2023-03-23 00:00:00,Active,,2.57,Salary,,56000
1773,George Stewart,Store Manager,550.0,South-1,South,1630,2023-03-06 00:00:00,Active,,2.62,Salary,,56000
1774,Elizabeth Turner,Store Manager,402.0,Midwest-3,Midwest,1628,2015-10-21 00:00:00,Active,,9.99,Salary,,65000
1775,Kevin Morgan,Store Manager,473.0,South-1,South,1630,2025-05-04 00:00:00,Active,,0.45,Salary,,52000
1776,Christopher Jackson,Store Manager,288.0,Midwest-2,Midwest,1627,2025-01-06 00:00:00,Active,,0.78,Salary,,52000
1777,Anna Lee,Store Manager,610.0,Midwest-3,Midwest,1628,2019-03-11 00:00:00,Active,,6.6,Salary,,65000
1778,Emma Morales,Store Manager,67.0,West-1,West,1636,2020-02-10 00:00:00,Active,,5.68,Salary,,65000
1779,Dorothy Walker,Store Manager,89.0,Midwest-1,Midwest,1626,2024-01-29 00:00:00,Active,,1.71,Salary,,56000
1780,Ryan Diaz,Store Manager,898.0,East-3,East,1625,2021-04-13 00:00:00,Active,,4.51,Salary,,60000
1781,Donald Robinson,Store Manager,21.0,Midwest-1,Midwest,1626,2021-10-09 00:00:00,Active,,4.02,Salary,,60000
1782,Brian Jackson,Store Manager,594.0,West-3,West,1638,2018-11-29 00:00:00,Active,,6.88,Salary,,65000
1783,Emma Reyes,Store Manager,71.0,Midwest-1,Midwest,1626,2024-08-14 00:00:00,Active,,1.17,Salary,,56000
1784,Linda Perez,Store Manager,222.0,Midwest-2,Midwest,1627,2021-10-23 00:00:00,Active,,3.98,Salary,,60000
1785,Mary Richardson,Store Manager,770.0,West-4,West,1639,2021-10-14 00:00:00,Active,,4.01,Salary,,60000
1786,Richard Scott,Store Manager,199.0,West-1,West,1636,2024-10-02 00:00:00,Active,,1.04,Salary,,56000
1787,Stephen Baker,Store Manager,464.0,West-3,West,1638,2021-06-15 00:00:00,Active,,4.34,Salary,,60000
1788,Rebecca Smith,Store Manager,578.0,East-2,East,1624,2020-09-19 00:00:00,Active,,5.07,Salary,,65000
1789,Steven Allen,Store Manager,603.0,Southwest-2,Southwest,1634,2018-09-14 00:00:00,Active,,7.09,Salary,,65000
1790,Stephanie Morales,Store Manager,642.0,West-4,West,1639,2020-07-22 00:00:00,Active,,5.24,Salary,,65000
1791,Sharon Jackson,Store Manager,164.0,Southwest-1,Southwest,1633,2016-01-20 00:00:00,Active,,9.74,Salary,,65000
1792,Christopher Roberts,Store Manager,538.0,West-3,West,1638,2022-06-14 00:00:00,Active,,3.34,Salary,,60000
1793,Shirley Cox,Store Manager,949.0,East-3,East,1625,2021-09-13 00:00:00,Active,,4.09,Salary,,60000
1794,Steven Thompson,Store Manager,717.0,Southwest-3,Southwest,1635,2025-01-13 00:00:00,Active,,0.76,Salary,,52000
1795,Barbara Roberts,Store Manager,713.0,West-4,West,1639,2021-01-23 00:00:00,Active,,4.73,Salary,,60000
1796,Paul Kim,Store Manager,16.0,East-1,East,1623,2020-12-06 00:00:00,Active,,4.86,Salary,,60000
1797,Anthony Gonzalez,Store Manager,19.0,Midwest-1,Midwest,1626,2018-10-31 00:00:00,Active,,6.96,Salary,,65000
1798,Kenneth Reyes,Store Manager,869.0,East-3,East,1625,2017-11-12 00:00:00,Active,,7.93,Salary,,65000
1799,Steven Lopez,Store Manager,669.0,South-2,South,1631,2017-04-18 00:00:00,Active,,8.5,Salary,,65000
1800,Barbara Perez,Store Manager,314.0,Midwest-2,Midwest,1627,2015-03-22 00:00:00,Active,,10.57,Salary,,65000
1801,Anthony Wilson,Store Manager,440.0,West-3,West,1638,2024-09-09 00:00:00,Active,,1.1,Salary,,56000
1802,Robert Kelly,Store Manager,455.0,Midwest-3,Midwest,1628,2022-03-03 00:00:00,Active,,3.62,Salary,,60000
1803,Sharon Young,Store Manager,661.0,South-2,South,1631,2019-10-30 00:00:00,Active,,5.96,Salary,,65000
1804,Timothy Brown,Store Manager,922.0,South-3,South,1632,2024-03-16 00:00:00,Active,,1.59,Salary,,56000
1805,Larry Hernandez,Store Manager,659.0,Southwest-2,Southwest,1634,2019-11-04 00:00:00,Active,,5.95,Salary,,65000
1806,Nancy Murphy,Store Manager,58.0,Midwest-1,Midwest,1626,2025-01-15 00:00:00,Active,,0.75,Salary,,52000
1807,Jacob Murphy,Store Manager,327.0,Midwest-2,Midwest,1627,2019-06-07 00:00:00,Active,,6.36,Salary,,65000
1808,Carol Anderson,Store Manager,958.0,West-5,West,1640,2020-09-12 00:00:00,Active,,5.09,Salary,,65000
1809,Shirley Reyes,Store Manager,129.0,East-1,East,1623,2019-09-29 00:00:00,Active,,6.05,Salary,,65000
1810,Jennifer Campbell,Store Manager,960.0,West-5,West,1640,2014-01-08 00:00:00,Active,,11.77,Salary,,65000
1811,Laura Torres,Store Manager,893.0,Southwest-3,Southwest,1635,2023-02-09 00:00:00,Active,,2.68,Salary,,56000
1812,Amy Thompson,Store Manager,436.0,Southwest-2,Southwest,1634,2018-06-09 00:00:00,Active,,7.35,Salary,,65000
1813,Jessica Lopez,Store Manager,296.0,Southwest-1,Southwest,1633,2021-03-01 00:00:00,Active,,4.63,Salary,,60000
1814,Ronald Jones,Store Manager,611.0,Southwest-2,Southwest,1634,2024-07-15 00:00:00,Active,,1.25,Salary,,56000
1815,Helen Kelly,Store Manager,438.0,South-1,South,1630,2023-01-28 00:00:00,Active,,2.72,Salary,,56000
1816,Jeffrey Kelly,Store Manager,355.0,Southwest-1,Southwest,1633,2017-04-17 00:00:00,Active,,8.5,Salary,,65000
1817,Nicole Lee,Store Manager,819.0,South-3,South,1632,2015-07-20 00:00:00,Active,,10.24,Salary,,65000
1818,Sharon Gonzalez,Store Manager,813.0,East-3,East,1625,2021-01-24 00:00:00,Active,,4.73,Salary,,60000
1819,Christopher Ramos,Store Manager,705.0,Southwest-3,Southwest,1635,2021-09-15 00:00:00,Active,,4.09,Salary,,60000
1820,Brandon Scott,Store Manager,555.0,East-2,East,1624,2023-10-07 00:00:00,Active,,2.03,Salary,,56000
1821,Kathleen Flores,Store Manager,70.0,Southwest-1,Southwest,1633,2015-09-08 00:00:00,Active,,10.11,Salary,,65000
1822,Brian Miller,Store Manager,945.0,West-5,West,1640,2020-04-01 00:00:00,Active,,5.54,Salary,,65000
1823,David Morales,Store Manager,908.0,South-3,South,1632,2022-03-22 00:00:00,Active,,3.57,Salary,,60000
1824,Paul Lewis,Store Manager,102.0,East-1,East,1623,2017-12-04 00:00:00,Active,,7.87,Salary,,65000
1825,Barbara Lee,Store Manager,409.0,West-2,West,1637,2019-08-25 00:00:00,Active,,6.14,Salary,,65000
1826,Emily Sanchez,Store Manager,523.0,Southwest-2,Southwest,1634,2019-01-10 00:00:00,Active,,6.77,Salary,,65000
1827,Pamela White,Store Manager,212.0,West-1,West,1636,2022-02-14 00:00:00,Active,,3.67,Salary,,60000
1828,Lisa Brown,Store Manager,531.0,East-2,East,1624,2020-04-29 00:00:00,Active,,5.47,Salary,,65000
1829,Barbara Ward,Store Manager,50.0,Southwest-1,Southwest,1633,2018-11-05 00:00:00,Active,,6.95,Salary,,65000
1830,Joseph Ortiz,Store Manager,984.0,West-5,West,1640,2024-03-01 00:00:00,Active,,1.63,Salary,,56000
1831,Karen Gonzalez,Store Manager,360.0,West-2,West,1637,2023-05-31 00:00:00,Active,,2.38,Salary,,56000
1832,Larry Scott,Store Manager,926.0,Midwest-4,Midwest,1629,2023-02-19 00:00:00,Active,,2.66,Salary,,56000
1833,Helen Mitchell,Store Manager,316.0,East-2,East,1624,2022-10-03 00:00:00,Active,,3.04,Salary,,60000
1834,Robert Cook,Store Manager,814.0,South-3,South,1632,2022-09-19 00:00:00,Active,,3.08,Salary,,60000
1835,Dorothy Thompson,Store Manager,615.0,West-3,West,1638,2020-05-14 00:00:00,Active,,5.42,Salary,,65000
1836,Shirley Brown,Store Manager,227.0,Midwest-2,Midwest,1627,2024-06-20 00:00:00,Active,,1.32,Salary,,56000
1837,Helen Wilson,Store Manager,209.0,West-1,West,1636,2024-06-28 00:00:00,Active,,1.3,Salary,,56000
